face,i,j,center_x_mm,center_y_mm,center_z_mm,orientation
x=0,65,21,100.0,6550.0,2150.0,+x
x=0,65,22,100.0,6550.0,2250.0,+x
x=0,65,23,100.0,6550.0,2350.0,+x
x=0,65,24,100.0,6550.0,2450.0,+x
x=0,66,0,100.0,6650.0,50.0,+x
x=0,66,1,100.0,6650.0,150.0,+x
x=0,66,2,100.0,6650.0,250.0,+x
x=0,66,3,100.0,6650.0,350.0,+x
x=0,66,4,100.0,6650.0,450.0,+x
x=0,66,5,100.0,6650.0,550.0,+x
x=0,66,6,100.0,6650.0,650.0,+x
x=0,66,7,100.0,6650.0,750.0,+x
x=0,66,8,100.0,6650.0,850.0,+x
x=0,66,9,100.0,6650.0,950.0,+x
x=0,66,10,100.0,6650.0,1050.0,+x
x=0,66,11,100.0,6650.0,1150.0,+x
x=0,66,12,100.0,6650.0,1250.0,+x
x=0,66,13,100.0,6650.0,1350.0,+x
x=0,66,14,100.0,6650.0,1450.0,+x
x=0,66,15,100.0,6650.0,1550.0,+x
x=0,66,16,100.0,6650.0,1650.0,+x
x=0,66,17,100.0,6650.0,1750.0,+x
x=0,66,18,100.0,6650.0,1850.0,+x
x=0,66,19,100.0,6650.0,1950.0,+x
x=0,66,20,100.0,6650.0,2050.0,+x
x=0,66,21,100.0,6650.0,2150.0,+x
x=0,66,22,100.0,6650.0,2250.0,+x
x=0,66,23,100.0,6650.0,2350.0,+x
x=0,66,24,100.0,6650.0,2450.0,+x
x=0,67,0,100.0,6750.0,50.0,+x
x=0,67,1,100.0,6750.0,150.0,+x
x=0,67,2,100.0,6750.0,250.0,+x
x=0,67,3,100.0,6750.0,350.0,+x
x=0,67,4,100.0,6750.0,450.0,+x
x=0,67,5,100.0,6750.0,550.0,+x
x=0,67,6,100.0,6750.0,650.0,+x
x=0,67,7,100.0,6750.0,750.0,+x
x=0,67,8,100.0,6750.0,850.0,+x
x=0,67,9,100.0,6750.0,950.0,+x
x=0,67,10,100.0,6750.0,1050.0,+x
x=0,67,11,100.0,6750.0,1150.0,+x
x=0,67,12,100.0,6750.0,1250.0,+x
x=0,67,13,100.0,6750.0,1350.0,+x
x=0,67,14,100.0,6750.0,1450.0,+x
x=0,67,15,100.0,6750.0,1550.0,+x
x=0,67,16,100.0,6750.0,1650.0,+x
x=0,67,17,100.0,6750.0,1750.0,+x
x=0,67,18,100.0,6750.0,1850.0,+x
x=0,67,19,100.0,6750.0,1950.0,+x
x=0,67,20,100.0,6750.0,2050.0,+x
x=0,67,21,100.0,6750.0,2150.0,+x
x=0,67,22,100.0,6750.0,2250.0,+x
x=0,67,23,100.0,6750.0,2350.0,+x
x=0,67,24,100.0,6750.0,2450.0,+x
x=0,68,0,100.0,6850.0,50.0,+x
x=0,68,1,100.0,6850.0,150.0,+x
x=0,68,2,100.0,6850.0,250.0,+x
x=0,68,3,100.0,6850.0,350.0,+x
x=0,68,4,100.0,6850.0,450.0,+x
x=0,68,5,100.0,6850.0,550.0,+x
x=0,68,6,100.0,6850.0,650.0,+x
x=0,68,7,100.0,6850.0,750.0,+x
x=0,68,8,100.0,6850.0,850.0,+x
x=0,68,9,100.0,6850.0,950.0,+x
x=0,68,10,100.0,6850.0,1050.0,+x
x=0,68,11,100.0,6850.0,1150.0,+x
x=0,68,12,100.0,6850.0,1250.0,+x
x=0,68,13,100.0,6850.0,1350.0,+x
x=0,68,14,100.0,6850.0,1450.0,+x
x=0,68,15,100.0,6850.0,1550.0,+x
x=0,68,16,100.0,6850.0,1650.0,+x
x=0,68,17,100.0,6850.0,1750.0,+x
x=0,68,18,100.0,6850.0,1850.0,+x
x=0,68,19,100.0,6850.0,1950.0,+x
x=0,68,20,100.0,6850.0,2050.0,+x
x=0,68,21,100.0,6850.0,2150.0,+x
x=0,68,22,100.0,6850.0,2250.0,+x
x=0,68,23,100.0,6850.0,2350.0,+x
x=0,68,24,100.0,6850.0,2450.0,+x
x=0,69,0,100.0,6950.0,50.0,+x
x=0,69,1,100.0,6950.0,150.0,+x
x=0,69,2,100.0,6950.0,250.0,+x
x=0,69,3,100.0,6950.0,350.0,+x
x=0,69,4,100.0,6950.0,450.0,+x
x=0,69,5,100.0,6950.0,550.0,+x
x=0,69,6,100.0,6950.0,650.0,+x
x=0,69,7,100.0,6950.0,750.0,+x
x=0,69,8,100.0,6950.0,850.0,+x
x=0,69,9,100.0,6950.0,950.0,+x
x=0,69,10,100.0,6950.0,1050.0,+x
x=0,69,11,100.0,6950.0,1150.0,+x
x=0,69,12,100.0,6950.0,1250.0,+x
x=0,69,13,100.0,6950.0,1350.0,+x
x=0,69,14,100.0,6950.0,1450.0,+x
x=0,69,15,100.0,6950.0,1550.0,+x
x=0,69,16,100.0,6950.0,1650.0,+x
x=0,69,17,100.0,6950.0,1750.0,+x
x=0,69,18,100.0,6950.0,1850.0,+x
x=0,69,19,100.0,6950.0,1950.0,+x
x=0,69,20,100.0,6950.0,2050.0,+x
x=0,69,21,100.0,6950.0,2150.0,+x
x=0,69,22,100.0,6950.0,2250.0,+x
x=0,69,23,100.0,6950.0,2350.0,+x
x=0,69,24,100.0,6950.0,2450.0,+x
x=0,70,0,100.0,7050.0,50.0,+x
x=0,70,1,100.0,7050.0,150.0,+x
x=0,70,2,100.0,7050.0,250.0,+x
x=0,70,3,100.0,7050.0,350.0,+x
x=0,70,4,100.0,7050.0,450.0,+x
x=0,70,5,100.0,7050.0,550.0,+x
x=0,70,6,100.0,7050.0,650.0,+x
x=0,70,7,100.0,7050.0,750.0,+x
x=0,70,8,100.0,7050.0,850.0,+x
x=0,70,9,100.0,7050.0,950.0,+x
x=0,70,10,100.0,7050.0,1050.0,+x
x=0,70,11,100.0,7050.0,1150.0,+x
x=0,70,12,100.0,7050.0,1250.0,+x
x=0,70,13,100.0,7050.0,1350.0,+x
x=0,70,14,100.0,7050.0,1450.0,+x
x=0,70,15,100.0,7050.0,1550.0,+x
x=0,70,16,100.0,7050.0,1650.0,+x
x=0,70,17,100.0,7050.0,1750.0,+x
x=0,70,18,100.0,7050.0,1850.0,+x
x=0,70,19,100.0,7050.0,1950.0,+x
x=0,70,20,100.0,7050.0,2050.0,+x
x=0,70,21,100.0,7050.0,2150.0,+x
x=0,70,22,100.0,7050.0,2250.0,+x
x=0,70,23,100.0,7050.0,2350.0,+x
x=0,70,24,100.0,7050.0,2450.0,+x
x=0,71,0,100.0,7150.0,50.0,+x
x=0,71,1,100.0,7150.0,150.0,+x
x=0,71,2,100.0,7150.0,250.0,+x
x=0,71,3,100.0,7150.0,350.0,+x
x=0,71,4,100.0,7150.0,450.0,+x
x=0,71,5,100.0,7150.0,550.0,+x
x=0,71,6,100.0,7150.0,650.0,+x
x=0,71,7,100.0,7150.0,750.0,+x
x=0,71,8,100.0,7150.0,850.0,+x
x=0,71,9,100.0,7150.0,950.0,+x
x=0,71,10,100.0,7150.0,1050.0,+x
x=0,71,11,100.0,7150.0,1150.0,+x
x=0,71,12,100.0,7150.0,1250.0,+x
x=0,71,13,100.0,7150.0,1350.0,+x
x=0,71,14,100.0,7150.0,1450.0,+x
x=0,71,15,100.0,7150.0,1550.0,+x
x=0,71,16,100.0,7150.0,1650.0,+x
x=0,71,17,100.0,7150.0,1750.0,+x
x=0,71,18,100.0,7150.0,1850.0,+x
x=0,71,19,100.0,7150.0,1950.0,+x
x=0,71,20,100.0,7150.0,2050.0,+x
x=0,71,21,100.0,7150.0,2150.0,+x
x=0,71,22,100.0,7150.0,2250.0,+x
x=0,71,23,100.0,7150.0,2350.0,+x
x=0,71,24,100.0,7150.0,2450.0,+x
x=0,72,0,100.0,7250.0,50.0,+x
x=0,72,1,100.0,7250.0,150.0,+x
x=0,72,2,100.0,7250.0,250.0,+x
x=0,72,3,100.0,7250.0,350.0,+x
x=0,72,4,100.0,7250.0,450.0,+x
x=0,72,5,100.0,7250.0,550.0,+x
x=0,72,6,100.0,7250.0,650.0,+x
x=0,72,7,100.0,7250.0,750.0,+x
x=0,72,8,100.0,7250.0,850.0,+x
x=0,72,9,100.0,7250.0,950.0,+x
x=0,72,10,100.0,7250.0,1050.0,+x
x=0,72,11,100.0,7250.0,1150.0,+x
x=0,72,12,100.0,7250.0,1250.0,+x
x=0,72,13,100.0,7250.0,1350.0,+x
x=0,72,14,100.0,7250.0,1450.0,+x
x=0,72,15,100.0,7250.0,1550.0,+x
x=0,72,16,100.0,7250.0,1650.0,+x
x=0,72,17,100.0,7250.0,1750.0,+x
x=0,72,18,100.0,7250.0,1850.0,+x
x=0,72,19,100.0,7250.0,1950.0,+x
x=0,72,20,100.0,7250.0,2050.0,+x
x=0,72,21,100.0,7250.0,2150.0,+x
x=0,72,22,100.0,7250.0,2250.0,+x
x=0,72,23,100.0,7250.0,2350.0,+x
x=0,72,24,100.0,7250.0,2450.0,+x
x=0,73,0,100.0,7350.0,50.0,+x
x=0,73,1,100.0,7350.0,150.0,+x
x=0,73,2,100.0,7350.0,250.0,+x
x=0,73,3,100.0,7350.0,350.0,+x
x=0,73,4,100.0,7350.0,450.0,+x
x=0,73,5,100.0,7350.0,550.0,+x
x=0,73,6,100.0,7350.0,650.0,+x
x=0,73,7,100.0,7350.0,750.0,+x
x=0,73,8,100.0,7350.0,850.0,+x
x=0,73,9,100.0,7350.0,950.0,+x
x=0,73,10,100.0,7350.0,1050.0,+x
x=0,73,11,100.0,7350.0,1150.0,+x
x=0,73,12,100.0,7350.0,1250.0,+x
x=0,73,13,100.0,7350.0,1350.0,+x
x=0,73,14,100.0,7350.0,1450.0,+x
x=0,73,15,100.0,7350.0,1550.0,+x
x=0,73,16,100.0,7350.0,1650.0,+x
x=0,73,17,100.0,7350.0,1750.0,+x
x=0,73,18,100.0,7350.0,1850.0,+x
x=0,73,19,100.0,7350.0,1950.0,+x
x=0,73,20,100.0,7350.0,2050.0,+x
x=0,73,21,100.0,7350.0,2150.0,+x
x=0,73,22,100.0,7350.0,2250.0,+x
x=0,73,23,100.0,7350.0,2350.0,+x
x=0,73,24,100.0,7350.0,2450.0,+x
x=0,74,0,100.0,7450.0,50.0,+x
x=0,74,1,100.0,7450.0,150.0,+x
x=0,74,2,100.0,7450.0,250.0,+x
x=0,74,3,100.0,7450.0,350.0,+x
x=0,74,4,100.0,7450.0,450.0,+x
x=0,74,5,100.0,7450.0,550.0,+x
x=0,74,6,100.0,7450.0,650.0,+x
x=0,74,7,100.0,7450.0,750.0,+x
x=0,74,8,100.0,7450.0,850.0,+x
x=0,74,9,100.0,7450.0,950.0,+x
x=0,74,10,100.0,7450.0,1050.0,+x
x=0,74,11,100.0,7450.0,1150.0,+x
x=0,74,12,100.0,7450.0,1250.0,+x
x=0,74,13,100.0,7450.0,1350.0,+x
x=0,74,14,100.0,7450.0,1450.0,+x
x=0,74,15,100.0,7450.0,1550.0,+x
x=0,74,16,100.0,7450.0,1650.0,+x
x=0,74,17,100.0,7450.0,1750.0,+x
x=0,74,18,100.0,7450.0,1850.0,+x
x=0,74,19,100.0,7450.0,1950.0,+x
x=0,74,20,100.0,7450.0,2050.0,+x
x=0,74,21,100.0,7450.0,2150.0,+x
x=0,74,22,100.0,7450.0,2250.0,+x
x=0,74,23,100.0,7450.0,2350.0,+x
x=0,74,24,100.0,7450.0,2450.0,+x
x=L,0,0,4900.0,50.0,50.0,-x
x=L,0,1,4900.0,50.0,150.0,-x
x=L,0,2,4900.0,50.0,250.0,-x
x=L,0,3,4900.0,50.0,350.0,-x
x=L,0,4,4900.0,50.0,450.0,-x
x=L,0,5,4900.0,50.0,550.0,-x
x=L,0,6,4900.0,50.0,650.0,-x
x=L,0,7,4900.0,50.0,750.0,-x
x=L,0,8,4900.0,50.0,850.0,-x
x=L,0,9,4900.0,50.0,950.0,-x
x=L,0,10,4900.0,50.0,1050.0,-x
x=L,0,11,4900.0,50.0,1150.0,-x
x=L,0,12,4900.0,50.0,1250.0,-x
x=L,0,13,4900.0,50.0,1350.0,-x
x=L,0,14,4900.0,50.0,1450.0,-x
x=L,0,15,4900.0,50.0,1550.0,-x
x=L,0,16,4900.0,50.0,1650.0,-x
x=L,0,17,4900.0,50.0,1750.0,-x
x=L,0,18,4900.0,50.0,1850.0,-x
x=L,0,19,4900.0,50.0,1950.0,-x
x=L,0,20,4900.0,50.0,2050.0,-x
x=L,0,21,4900.0,50.0,2150.0,-x
x=L,0,22,4900.0,50.0,2250.0,-x
x=L,0,23,4900.0,50.0,2350.0,-x
x=L,0,24,4900.0,50.0,2450.0,-x
x=L,1,0,4900.0,150.0,50.0,-x
x=L,1,1,4900.0,150.0,150.0,-x
x=L,1,2,4900.0,150.0,250.0,-x
x=L,1,3,4900.0,150.0,350.0,-x
x=L,1,4,4900.0,150.0,450.0,-x
x=L,1,5,4900.0,150.0,550.0,-x
x=L,1,6,4900.0,150.0,650.0,-x
x=L,1,7,4900.0,150.0,750.0,-x
x=L,1,8,4900.0,150.0,850.0,-x
x=L,1,9,4900.0,150.0,950.0,-x
x=L,1,10,4900.0,150.0,1050.0,-x
x=L,1,11,4900.0,150.0,1150.0,-x
x=L,1,12,4900.0,150.0,1250.0,-x
x=L,1,13,4900.0,150.0,1350.0,-x
x=L,1,14,4900.0,150.0,1450.0,-x
x=L,1,15,4900.0,150.0,1550.0,-x
x=L,1,16,4900.0,150.0,1650.0,-x
x=L,1,17,4900.0,150.0,1750.0,-x
x=L,1,18,4900.0,150.0,1850.0,-x
x=L,1,19,4900.0,150.0,1950.0,-x
x=L,1,20,4900.0,150.0,2050.0,-x
x=L,1,21,4900.0,150.0,2150.0,-x
x=L,1,22,4900.0,150.0,2250.0,-x
x=L,1,23,4900.0,150.0,2350.0,-x
x=L,1,24,4900.0,150.0,2450.0,-x
x=L,2,0,4900.0,250.0,50.0,-x
x=L,2,1,4900.0,250.0,150.0,-x
x=L,2,2,4900.0,250.0,250.0,-x
x=L,2,3,4900.0,250.0,350.0,-x
x=L,2,4,4900.0,250.0,450.0,-x
x=L,2,5,4900.0,250.0,550.0,-x
x=L,2,6,4900.0,250.0,650.0,-x
x=L,2,7,4900.0,250.0,750.0,-x
x=L,2,8,4900.0,250.0,850.0,-x
x=L,2,9,4900.0,250.0,950.0,-x
x=L,2,10,4900.0,250.0,1050.0,-x
x=L,2,11,4900.0,250.0,1150.0,-x
x=L,2,12,4900.0,250.0,1250.0,-x
x=L,2,13,4900.0,250.0,1350.0,-x
x=L,2,14,4900.0,250.0,1450.0,-x
x=L,2,15,4900.0,250.0,1550.0,-x
x=L,2,16,4900.0,250.0,1650.0,-x
x=L,2,17,4900.0,250.0,1750.0,-x
x=L,2,18,4900.0,250.0,1850.0,-x
x=L,2,19,4900.0,250.0,1950.0,-x
x=L,2,20,4900.0,250.0,2050.0,-x
x=L,2,21,4900.0,250.0,2150.0,-x
x=L,2,22,4900.0,250.0,2250.0,-x
x=L,2,23,4900.0,250.0,2350.0,-x
x=L,2,24,4900.0,250.0,2450.0,-x
x=L,3,0,4900.0,350.0,50.0,-x
x=L,3,1,4900.0,350.0,150.0,-x
x=L,3,2,4900.0,350.0,250.0,-x
x=L,3,3,4900.0,350.0,350.0,-x
x=L,3,4,4900.0,350.0,450.0,-x
x=L,3,5,4900.0,350.0,550.0,-x
x=L,3,6,4900.0,350.0,650.0,-x
x=L,3,7,4900.0,350.0,750.0,-x
x=L,3,8,4900.0,350.0,850.0,-x
x=L,3,9,4900.0,350.0,950.0,-x
x=L,3,10,4900.0,350.0,1050.0,-x
x=L,3,11,4900.0,350.0,1150.0,-x
x=L,3,12,4900.0,350.0,1250.0,-x
x=L,3,13,4900.0,350.0,1350.0,-x
x=L,3,14,4900.0,350.0,1450.0,-x
x=L,3,15,4900.0,350.0,1550.0,-x
x=L,3,16,4900.0,350.0,1650.0,-x
x=L,3,17,4900.0,350.0,1750.0,-x
x=L,3,18,4900.0,350.0,1850.0,-x
x=L,3,19,4900.0,350.0,1950.0,-x
x=L,3,20,4900.0,350.0,2050.0,-x
x=L,3,21,4900.0,350.0,2150.0,-x
x=L,3,22,4900.0,350.0,2250.0,-x
x=L,3,23,4900.0,350.0,2350.0,-x
x=L,3,24,4900.0,350.0,2450.0,-x
x=L,4,0,4900.0,450.0,50.0,-x
x=L,4,1,4900.0,450.0,150.0,-x
x=L,4,2,4900.0,450.0,250.0,-x
x=L,4,3,4900.0,450.0,350.0,-x
x=L,4,4,4900.0,450.0,450.0,-x
x=L,4,5,4900.0,450.0,550.0,-x
x=L,4,6,4900.0,450.0,650.0,-x
x=L,4,7,4900.0,450.0,750.0,-x
x=L,4,8,4900.0,450.0,850.0,-x
x=L,4,9,4900.0,450.0,950.0,-x
x=L,4,10,4900.0,450.0,1050.0,-x
x=L,4,11,4900.0,450.0,1150.0,-x
x=L,4,12,4900.0,450.0,1250.0,-x
x=L,4,13,4900.0,450.0,1350.0,-x
x=L,4,14,4900.0,450.0,1450.0,-x
x=L,4,15,4900.0,450.0,1550.0,-x
x=L,4,16,4900.0,450.0,1650.0,-x
x=L,4,17,4900.0,450.0,1750.0,-x
x=L,4,18,4900.0,450.0,1850.0,-x
x=L,4,19,4900.0,450.0,1950.0,-x
x=L,4,20,4900.0,450.0,2050.0,-x
x=L,4,21,4900.0,450.0,2150.0,-x
x=L,4,22,4900.0,450.0,2250.0,-x
x=L,4,23,4900.0,450.0,2350.0,-x
x=L,4,24,4900.0,450.0,2450.0,-x
x=L,5,0,4900.0,550.0,50.0,-x
x=L,5,1,4900.0,550.0,150.0,-x
x=L,5,2,4900.0,550.0,250.0,-x
x=L,5,3,4900.0,550.0,350.0,-x
x=L,5,4,4900.0,550.0,450.0,-x
x=L,5,5,4900.0,550.0,550.0,-x
x=L,5,6,4900.0,550.0,650.0,-x
x=L,5,7,4900.0,550.0,750.0,-x
x=L,5,8,4900.0,550.0,850.0,-x
x=L,5,9,4900.0,550.0,950.0,-x
x=L,5,10,4900.0,550.0,1050.0,-x
x=L,5,11,4900.0,550.0,1150.0,-x
x=L,5,12,4900.0,550.0,1250.0,-x
x=L,5,13,4900.0,550.0,1350.0,-x
x=L,5,14,4900.0,550.0,1450.0,-x
x=L,5,15,4900.0,550.0,1550.0,-x
x=L,5,16,4900.0,550.0,1650.0,-x
x=L,5,17,4900.0,550.0,1750.0,-x
x=L,5,18,4900.0,550.0,1850.0,-x
x=L,5,19,4900.0,550.0,1950.0,-x
x=L,5,20,4900.0,550.0,2050.0,-x
x=L,5,21,4900.0,550.0,2150.0,-x
x=L,5,22,4900.0,550.0,2250.0,-x
x=L,5,23,4900.0,550.0,2350.0,-x
x=L,5,24,4900.0,550.0,2450.0,-x
x=L,6,0,4900.0,650.0,50.0,-x
x=L,6,1,4900.0,650.0,150.0,-x
x=L,6,2,4900.0,650.0,250.0,-x
x=L,6,3,4900.0,650.0,350.0,-x
x=L,6,4,4900.0,650.0,450.0,-x
x=L,6,5,4900.0,650.0,550.0,-x
x=L,6,6,4900.0,650.0,650.0,-x
x=L,6,7,4900.0,650.0,750.0,-x
x=L,6,8,4900.0,650.0,850.0,-x
x=L,6,9,4900.0,650.0,950.0,-x
x=L,6,10,4900.0,650.0,1050.0,-x
x=L,6,11,4900.0,650.0,1150.0,-x
x=L,6,12,4900.0,650.0,1250.0,-x
x=L,6,13,4900.0,650.0,1350.0,-x
x=L,6,14,4900.0,650.0,1450.0,-x
x=L,6,15,4900.0,650.0,1550.0,-x
x=L,6,16,4900.0,650.0,1650.0,-x
x=L,6,17,4900.0,650.0,1750.0,-x
x=L,6,18,4900.0,650.0,1850.0,-x
x=L,6,19,4900.0,650.0,1950.0,-x
x=L,6,20,4900.0,650.0,2050.0,-x
x=L,6,21,4900.0,650.0,2150.0,-x
x=L,6,22,4900.0,650.0,2250.0,-x
x=L,6,23,4900.0,650.0,2350.0,-x
x=L,6,24,4900.0,650.0,2450.0,-x
x=L,7,0,4900.0,750.0,50.0,-x
x=L,7,1,4900.0,750.0,150.0,-x
x=L,7,2,4900.0,750.0,250.0,-x
x=L,7,3,4900.0,750.0,350.0,-x
x=L,7,4,4900.0,750.0,450.0,-x
x=L,7,5,4900.0,750.0,550.0,-x
x=L,7,6,4900.0,750.0,650.0,-x
x=L,7,7,4900.0,750.0,750.0,-x
x=L,7,8,4900.0,750.0,850.0,-x
x=L,7,9,4900.0,750.0,950.0,-x
x=L,7,10,4900.0,750.0,1050.0,-x
x=L,7,11,4900.0,750.0,1150.0,-x
x=L,7,12,4900.0,750.0,1250.0,-x
x=L,7,13,4900.0,750.0,1350.0,-x
x=L,7,14,4900.0,750.0,1450.0,-x
x=L,7,15,4900.0,750.0,1550.0,-x
x=L,7,16,4900.0,750.0,1650.0,-x
x=L,7,17,4900.0,750.0,1750.0,-x
x=L,7,18,4900.0,750.0,1850.0,-x
x=L,7,19,4900.0,750.0,1950.0,-x
x=L,7,20,4900.0,750.0,2050.0,-x
x=L,7,21,4900.0,750.0,2150.0,-x
x=L,7,22,4900.0,750.0,2250.0,-x
x=L,7,23,4900.0,750.0,2350.0,-x
x=L,7,24,4900.0,750.0,2450.0,-x
x=L,8,0,4900.0,850.0,50.0,-x
x=L,8,1,4900.0,850.0,150.0,-x
x=L,8,2,4900.0,850.0,250.0,-x
x=L,8,3,4900.0,850.0,350.0,-x
x=L,8,4,4900.0,850.0,450.0,-x
x=L,8,5,4900.0,850.0,550.0,-x
x=L,8,6,4900.0,850.0,650.0,-x
x=L,8,7,4900.0,850.0,750.0,-x
x=L,8,8,4900.0,850.0,850.0,-x
x=L,8,9,4900.0,850.0,950.0,-x
x=L,8,10,4900.0,850.0,1050.0,-x
x=L,8,11,4900.0,850.0,1150.0,-x
x=L,8,12,4900.0,850.0,1250.0,-x
x=L,8,13,4900.0,850.0,1350.0,-x
x=L,8,14,4900.0,850.0,1450.0,-x
x=L,8,15,4900.0,850.0,1550.0,-x
x=L,8,16,4900.0,850.0,1650.0,-x
x=L,8,17,4900.0,850.0,1750.0,-x
x=L,8,18,4900.0,850.0,1850.0,-x
x=L,8,19,4900.0,850.0,1950.0,-x
x=L,8,20,4900.0,850.0,2050.0,-x
x=L,8,21,4900.0,850.0,2150.0,-x
x=L,8,22,4900.0,850.0,2250.0,-x
x=L,8,23,4900.0,850.0,2350.0,-x
x=L,8,24,4900.0,850.0,2450.0,-x
x=L,9,0,4900.0,950.0,50.0,-x
x=L,9,1,4900.0,950.0,150.0,-x
x=L,9,2,4900.0,950.0,250.0,-x
x=L,9,3,4900.0,950.0,350.0,-x
x=L,9,4,4900.0,950.0,450.0,-x
x=L,9,5,4900.0,950.0,550.0,-x
x=L,9,6,4900.0,950.0,650.0,-x
x=L,9,7,4900.0,950.0,750.0,-x
x=L,9,8,4900.0,950.0,850.0,-x
x=L,9,9,4900.0,950.0,950.0,-x
x=L,9,10,4900.0,950.0,1050.0,-x
x=L,9,11,4900.0,950.0,1150.0,-x
x=L,9,12,4900.0,950.0,1250.0,-x
x=L,9,13,4900.0,950.0,1350.0,-x
x=L,9,14,4900.0,950.0,1450.0,-x
x=L,9,15,4900.0,950.0,1550.0,-x
x=L,9,16,4900.0,950.0,1650.0,-x
x=L,9,17,4900.0,950.0,1750.0,-x
x=L,9,18,4900.0,950.0,1850.0,-x
x=L,9,19,4900.0,950.0,1950.0,-x
x=L,9,20,4900.0,950.0,2050.0,-x
x=L,9,21,4900.0,950.0,2150.0,-x
x=L,9,22,4900.0,950.0,2250.0,-x
x=L,9,23,4900.0,950.0,2350.0,-x
x=L,9,24,4900.0,950.0,2450.0,-x
x=L,10,0,4900.0,1050.0,50.0,-x
x=L,10,1,4900.0,1050.0,150.0,-x
x=L,10,2,4900.0,1050.0,250.0,-x
x=L,10,3,4900.0,1050.0,350.0,-x
x=L,10,4,4900.0,1050.0,450.0,-x
x=L,10,5,4900.0,1050.0,550.0,-x
x=L,10,6,4900.0,1050.0,650.0,-x
x=L,10,7,4900.0,1050.0,750.0,-x
x=L,10,8,4900.0,1050.0,850.0,-x
x=L,10,9,4900.0,1050.0,950.0,-x
x=L,10,10,4900.0,1050.0,1050.0,-x
x=L,10,11,4900.0,1050.0,1150.0,-x
x=L,10,12,4900.0,1050.0,1250.0,-x
x=L,10,13,4900.0,1050.0,1350.0,-x
x=L,10,14,4900.0,1050.0,1450.0,-x
x=L,10,15,4900.0,1050.0,1550.0,-x
x=L,10,16,4900.0,1050.0,1650.0,-x
x=L,10,17,4900.0,1050.0,1750.0,-x
x=L,10,18,4900.0,1050.0,1850.0,-x
x=L,10,19,4900.0,1050.0,1950.0,-x
x=L,10,20,4900.0,1050.0,2050.0,-x
x=L,10,21,4900.0,1050.0,2150.0,-x
x=L,10,22,4900.0,1050.0,2250.0,-x
x=L,10,23,4900.0,1050.0,2350.0,-x
x=L,10,24,4900.0,1050.0,2450.0,-x
x=L,11,0,4900.0,1150.0,50.0,-x
x=L,11,1,4900.0,1150.0,150.0,-x
x=L,11,2,4900.0,1150.0,250.0,-x
x=L,11,3,4900.0,1150.0,350.0,-x
x=L,11,4,4900.0,1150.0,450.0,-x
x=L,11,5,4900.0,1150.0,550.0,-x
x=L,11,6,4900.0,1150.0,650.0,-x
x=L,11,7,4900.0,1150.0,750.0,-x
x=L,11,8,4900.0,1150.0,850.0,-x
x=L,11,9,4900.0,1150.0,950.0,-x
x=L,11,10,4900.0,1150.0,1050.0,-x
x=L,11,11,4900.0,1150.0,1150.0,-x
x=L,11,12,4900.0,1150.0,1250.0,-x
x=L,11,13,4900.0,1150.0,1350.0,-x
x=L,11,14,4900.0,1150.0,1450.0,-x
x=L,11,15,4900.0,1150.0,1550.0,-x
x=L,11,16,4900.0,1150.0,1650.0,-x
x=L,11,17,4900.0,1150.0,1750.0,-x
x=L,11,18,4900.0,1150.0,1850.0,-x
x=L,11,19,4900.0,1150.0,1950.0,-x
x=L,11,20,4900.0,1150.0,2050.0,-x
x=L,11,21,4900.0,1150.0,2150.0,-x
x=L,11,22,4900.0,1150.0,2250.0,-x
x=L,11,23,4900.0,1150.0,2350.0,-x
x=L,11,24,4900.0,1150.0,2450.0,-x
x=L,12,0,4900.0,1250.0,50.0,-x
x=L,12,1,4900.0,1250.0,150.0,-x
x=L,12,2,4900.0,1250.0,250.0,-x
x=L,12,3,4900.0,1250.0,350.0,-x
x=L,12,4,4900.0,1250.0,450.0,-x
x=L,12,5,4900.0,1250.0,550.0,-x
x=L,12,6,4900.0,1250.0,650.0,-x
x=L,12,7,4900.0,1250.0,750.0,-x
x=L,12,8,4900.0,1250.0,850.0,-x
x=L,12,9,4900.0,1250.0,950.0,-x
x=L,12,10,4900.0,1250.0,1050.0,-x
x=L,12,11,4900.0,1250.0,1150.0,-x
x=L,12,12,4900.0,1250.0,1250.0,-x
x=L,12,13,4900.0,1250.0,1350.0,-x
x=L,12,14,4900.0,1250.0,1450.0,-x
x=L,12,15,4900.0,1250.0,1550.0,-x
x=L,12,16,4900.0,1250.0,1650.0,-x
x=L,12,17,4900.0,1250.0,1750.0,-x
x=L,12,18,4900.0,1250.0,1850.0,-x
x=L,12,19,4900.0,1250.0,1950.0,-x
x=L,12,20,4900.0,1250.0,2050.0,-x
x=L,12,21,4900.0,1250.0,2150.0,-x
x=L,12,22,4900.0,1250.0,2250.0,-x
x=L,12,23,4900.0,1250.0,2350.0,-x
x=L,12,24,4900.0,1250.0,2450.0,-x
x=L,13,0,4900.0,1350.0,50.0,-x
x=L,13,1,4900.0,1350.0,150.0,-x
x=L,13,2,4900.0,1350.0,250.0,-x
x=L,13,3,4900.0,1350.0,350.0,-x
x=L,13,4,4900.0,1350.0,450.0,-x
x=L,13,5,4900.0,1350.0,550.0,-x
x=L,13,6,4900.0,1350.0,650.0,-x
x=L,13,7,4900.0,1350.0,750.0,-x
x=L,13,8,4900.0,1350.0,850.0,-x
x=L,13,9,4900.0,1350.0,950.0,-x
